id,program_id,program_type,program_duration,test_id,test_type,difficulty_level,trainee_id,gender,education,city_tier,age,total_programs_enrolled,is_handicapped,trainee_engagement_rating,is_pass
117_72,V_4,V,122,72,offline,vary hard,117,M,Bachelors,2,,2,N,2.0,0
8005_10,T_4,T,120,10,offline,easy,8005,F,Bachelors,1,27.0,4,N,1.0,0
14944_111,X_1,X,134,111,offline,hard,14944,M,High School Diploma,3,26.0,3,N,2.0,1
15010_96,V_1,V,133,96,offline,easy,15010,F,High School Diploma,2,,2,N,2.0,1
17565_94,V_1,V,133,94,offline,easy,17565,M,Bachelors,1,44.0,2,N,3.0,1
601_80,V_3,V,131,80,offline,easy,601,M,High School Diploma,1,28.0,5,N,1.0,1
8186_146,Y_2,Y,120,146,online,easy,8186,M,High School Diploma,1,,4,N,4.0,1
14027_42,T_2,T,117,42,online,easy,14027,F,Matriculation,4,45.0,2,N,2.0,0
861_40,T_2,T,117,40,online,easy,861,M,High School Diploma,3,,4,N,1.0,1
11609_133,Y_3,Y,135,133,online,easy,11609,M,High School Diploma,2,23.0,4,N,2.0,0
7475_132,Y_3,Y,135,132,online,easy,7475,M,Bachelors,2,44.0,2,N,5.0,1
12382_39,T_2,T,117,39,online,easy,12382,F,High School Diploma,1,27.0,2,N,3.0,1
14837_153,Y_1,Y,136,153,offline,hard,14837,M,High School Diploma,1,,2,N,4.0,1
2221_136,Y_3,Y,135,136,online,easy,2221,F,High School Diploma,1,,2,N,3.0,1
8256_133,Y_3,Y,135,133,online,easy,8256,F,Matriculation,3,,2,N,4.0,0
9231_21,T_3,T,134,21,offline,easy,9231,F,High School Diploma,1,45.0,2,N,5.0,1
8225_48,U_2,U,122,48,offline,easy,8225,F,High School Diploma,4,46.0,4,N,2.0,1
11118_103,X_3,X,136,103,offline,hard,11118,M,High School Diploma,4,24.0,2,N,2.0,0
8665_65,U_1,U,134,65,offline,vary hard,8665,F,No Qualification,4,44.0,2,N,1.0,0
12277_85,V_3,V,131,85,offline,intermediate,12277,M,Masters,1,44.0,2,N,2.0,1
14384_106,X_2,X,121,106,offline,hard,14384,M,Matriculation,2,31.0,2,N,3.0,1
2114_167,Z_3,Z,130,167,online,easy,2114,F,High School Diploma,4,28.0,1,N,1.0,1
13156_153,Y_1,Y,136,153,offline,hard,13156,F,High School Diploma,3,,2,N,4.0,1
2358_185,Z_1,Z,136,185,online,easy,2358,F,Matriculation,3,30.0,1,N,1.0,0
2067_16,T_4,T,120,16,online,easy,2067,F,Masters,1,44.0,4,N,1.0,1
14379_181,Z_1,Z,136,181,offline,easy,14379,F,High School Diploma,2,46.0,1,Y,2.0,1
6866_35,T_2,T,117,35,offline,intermediate,6866,F,Matriculation,1,,4,N,1.0,1
8175_146,Y_2,Y,120,146,online,easy,8175,M,Matriculation,3,30.0,7,N,4.0,1
4648_27,T_3,T,134,27,online,easy,4648,F,Matriculation,3,47.0,2,Y,4.0,1
9935_86,V_3,V,131,86,offline,vary hard,9935,M,High School Diploma,3,30.0,2,N,3.0,0
2360_56,U_2,U,122,56,offline,vary hard,2360,M,Matriculation,1,,2,N,1.0,0
6773_75,V_4,V,122,75,online,easy,6773,M,High School Diploma,3,26.0,2,N,1.0,1
8213_29,T_3,T,134,29,online,easy,8213,F,Matriculation,2,,2,N,2.0,1
13551_89,V_2,V,121,89,offline,intermediate,13551,M,High School Diploma,3,55.0,2,Y,2.0,1
4438_77,V_4,V,122,77,online,easy,4438,M,High School Diploma,1,31.0,3,N,1.0,1
8473_108,X_2,X,121,108,offline,hard,8473,M,No Qualification,3,27.0,2,N,2.0,0
13955_87,V_2,V,121,87,offline,easy,13955,F,High School Diploma,2,31.0,3,N,1.0,0
11747_59,U_1,U,134,59,offline,intermediate,11747,F,Bachelors,1,29.0,3,N,3.0,1
8420_27,T_3,T,134,27,online,easy,8420,F,Matriculation,1,47.0,2,N,2.0,1
13338_147,Y_2,Y,120,147,online,easy,13338,M,Matriculation,1,27.0,2,N,4.0,1
7778_116,Y_4,Y,121,116,offline,hard,7778,M,High School Diploma,3,,4,Y,5.0,1
3911_81,V_3,V,131,81,offline,intermediate,3911,M,Bachelors,1,27.0,3,N,2.0,1
16343_46,T_1,T,131,46,offline,hard,16343,F,High School Diploma,2,,2,Y,3.0,0
9519_125,Y_3,Y,135,125,offline,intermediate,9519,M,Matriculation,3,24.0,5,N,4.0,1
2687_9,S_1,S,135,9,offline,hard,2687,M,High School Diploma,2,31.0,2,N,2.0,1
16852_63,U_1,U,134,63,online,easy,16852,M,Bachelors,3,46.0,4,N,2.0,1
18266_10,T_4,T,120,10,offline,easy,18266,M,Bachelors,2,46.0,4,N,1.0,0
6974_120,Y_4,Y,121,120,online,easy,6974,F,High School Diploma,1,,4,N,2.0,1
11723_62,U_1,U,134,62,online,easy,11723,M,High School Diploma,1,47.0,1,N,5.0,1
18601_62,U_1,U,134,62,online,easy,18601,M,Bachelors,2,57.0,2,N,4.0,1
9079_125,Y_3,Y,135,125,offline,intermediate,9079,M,Matriculation,3,44.0,2,N,4.0,1
12595_177,Z_2,Z,120,177,online,easy,12595,F,No Qualification,4,,1,N,3.0,1
1131_73,V_4,V,122,73,online,easy,1131,M,High School Diploma,3,26.0,4,N,1.0,0
7560_123,Y_4,Y,121,123,online,easy,7560,M,Matriculation,3,,2,N,5.0,0
15030_155,Y_1,Y,136,155,online,easy,15030,M,High School Diploma,1,43.0,4,N,5.0,1
13113_99,V_1,V,133,99,offline,hard,13113,M,High School Diploma,4,23.0,2,N,1.0,1
16852_153,Y_1,Y,136,153,offline,hard,16852,M,Bachelors,3,46.0,4,N,5.0,1
13589_38,T_2,T,117,38,online,easy,13589,F,High School Diploma,1,26.0,2,N,3.0,1
14446_150,Y_1,Y,136,150,offline,intermediate,14446,M,Matriculation,2,28.0,3,N,4.0,1
4733_158,Y_1,Y,136,158,online,easy,4733,M,Matriculation,4,,3,N,3.0,0
15451_96,V_1,V,133,96,offline,easy,15451,M,High School Diploma,2,31.0,4,N,1.0,1
13776_64,U_1,U,134,64,online,easy,13776,M,High School Diploma,2,,2,N,1.0,1
3200_160,Y_1,Y,136,160,online,easy,3200,M,Matriculation,3,43.0,3,N,3.0,1
9143_24,T_3,T,134,24,offline,intermediate,9143,F,Matriculation,1,,2,N,2.0,1
1724_133,Y_3,Y,135,133,online,easy,1724,M,High School Diploma,3,42.0,4,N,4.0,1
10237_29,T_3,T,134,29,online,easy,10237,F,High School Diploma,2,41.0,4,N,2.0,1
2183_115,Y_4,Y,121,115,offline,hard,2183,M,High School Diploma,4,30.0,4,N,5.0,0
2635_155,Y_1,Y,136,155,online,easy,2635,M,Matriculation,1,,2,N,5.0,1
6510_149,Y_1,Y,136,149,offline,intermediate,6510,M,Bachelors,3,43.0,4,N,4.0,1
8506_38,T_2,T,117,38,online,easy,8506,F,Matriculation,1,,5,N,1.0,1
16397_98,V_1,V,133,98,offline,hard,16397,M,Bachelors,1,48.0,4,N,1.0,1
17736_155,Y_1,Y,136,155,online,easy,17736,M,Matriculation,1,48.0,4,N,3.0,1
7964_126,Y_3,Y,135,126,offline,intermediate,7964,F,High School Diploma,4,,4,N,4.0,1
11884_143,Y_2,Y,120,143,online,easy,11884,M,Bachelors,3,,8,N,4.0,1
12435_63,U_1,U,134,63,online,easy,12435,M,High School Diploma,1,46.0,2,N,2.0,1
403_3,S_2,S,134,3,offline,intermediate,403,M,Matriculation,1,43.0,2,N,4.0,0
10987_101,X_3,X,136,101,offline,intermediate,10987,M,Matriculation,3,,1,N,1.0,0
6438_29,T_3,T,134,29,online,easy,6438,F,Matriculation,1,,2,N,1.0,1
19721_61,U_1,U,134,61,online,easy,19721,F,Bachelors,2,33.0,1,N,2.0,1
6421_112,X_1,X,134,112,offline,hard,6421,M,High School Diploma,3,25.0,2,N,3.0,1
9421_27,T_3,T,134,27,online,easy,9421,F,Matriculation,1,43.0,2,N,2.0,1
6117_118,Y_4,Y,121,118,online,easy,6117,M,Matriculation,3,45.0,2,N,2.0,1
7017_128,Y_3,Y,135,128,offline,hard,7017,M,High School Diploma,3,45.0,2,N,4.0,1
19705_80,V_3,V,131,80,offline,easy,19705,M,Matriculation,1,44.0,2,Y,1.0,0
9653_38,T_2,T,117,38,online,easy,9653,F,High School Diploma,2,27.0,4,N,2.0,1
6745_116,Y_4,Y,121,116,offline,hard,6745,M,Matriculation,1,33.0,3,N,3.0,0
375_39,T_2,T,117,39,online,easy,375,F,Matriculation,3,24.0,2,N,2.0,1
12617_38,T_2,T,117,38,online,easy,12617,F,Matriculation,3,31.0,4,N,1.0,1
18400_92,V_2,V,121,92,offline,intermediate,18400,F,High School Diploma,3,45.0,2,N,4.0,0
15276_157,Y_1,Y,136,157,online,easy,15276,M,Matriculation,2,,3,N,3.0,1
19650_86,V_3,V,131,86,offline,vary hard,19650,M,Matriculation,1,43.0,4,N,5.0,1
13861_61,U_1,U,134,61,online,easy,13861,F,Matriculation,3,25.0,2,N,5.0,1
9972_82,V_3,V,131,82,offline,intermediate,9972,M,Matriculation,2,42.0,3,N,4.0,1
17927_119,Y_4,Y,121,119,online,easy,17927,M,High School Diploma,1,46.0,2,N,4.0,1
8202_130,Y_3,Y,135,130,online,easy,8202,F,Matriculation,3,26.0,2,N,4.0,1
15555_152,Y_1,Y,136,152,offline,hard,15555,M,High School Diploma,3,46.0,2,N,5.0,1
19990_139,Y_2,Y,120,139,offline,hard,19990,M,Bachelors,2,45.0,3,N,4.0,1
10612_125,Y_3,Y,135,125,offline,intermediate,10612,M,Matriculation,3,18.0,4,N,1.0,1
9976_62,U_1,U,134,62,online,easy,9976,M,High School Diploma,3,28.0,2,N,3.0,1
18997_137,Y_2,Y,120,137,offline,intermediate,18997,M,High School Diploma,1,47.0,2,N,4.0,1
11658_103,X_3,X,136,103,offline,hard,11658,M,Matriculation,3,,2,N,2.0,1
14942_62,U_1,U,134,62,online,easy,14942,F,Bachelors,3,27.0,2,N,1.0,1
874_170,Z_2,Z,120,170,offline,easy,874,F,High School Diploma,3,34.0,1,N,1.0,0
1979_159,Y_1,Y,136,159,online,easy,1979,M,Matriculation,3,,2,N,4.0,0
14987_181,Z_1,Z,136,181,offline,easy,14987,M,Matriculation,4,,1,N,2.0,1
5074_82,V_3,V,131,82,offline,intermediate,5074,F,Bachelors,1,46.0,2,N,2.0,1
14813_155,Y_1,Y,136,155,online,easy,14813,M,Bachelors,2,,2,N,4.0,1
18225_88,V_2,V,121,88,offline,intermediate,18225,F,High School Diploma,2,40.0,8,Y,1.0,1
19053_124,Y_4,Y,121,124,online,easy,19053,M,High School Diploma,3,42.0,2,N,3.0,0
8381_8,S_1,S,135,8,offline,intermediate,8381,F,Bachelors,2,47.0,2,N,4.0,1
4519_131,Y_3,Y,135,131,online,easy,4519,M,Matriculation,2,,5,Y,5.0,1
14275_58,U_1,U,134,58,offline,intermediate,14275,F,High School Diploma,1,,1,N,4.0,1
176_8,S_1,S,135,8,offline,intermediate,176,M,Bachelors,1,57.0,2,N,4.0,1
5889_56,U_2,U,122,56,offline,vary hard,5889,M,High School Diploma,3,47.0,2,N,3.0,1
4620_114,Y_4,Y,121,114,offline,intermediate,4620,M,High School Diploma,3,,2,N,3.0,1
5007_51,U_2,U,122,51,offline,intermediate,5007,M,Bachelors,1,43.0,2,N,2.0,1
4274_66,V_4,V,122,66,offline,easy,4274,M,Bachelors,1,43.0,3,N,4.0,1
2221_134,Y_3,Y,135,134,online,easy,2221,F,High School Diploma,1,,2,N,3.0,1
8502_165,Z_3,Z,130,165,online,easy,8502,M,Matriculation,2,44.0,2,N,2.0,1
19_65,U_1,U,134,65,offline,vary hard,19,M,Bachelors,1,,4,N,3.0,1
11386_150,Y_1,Y,136,150,offline,intermediate,11386,M,Matriculation,2,,2,N,4.0,1
10621_166,Z_3,Z,130,166,online,easy,10621,F,Matriculation,4,40.0,1,N,3.0,1
7585_77,V_4,V,122,77,online,easy,7585,M,High School Diploma,1,28.0,2,N,2.0,0
15751_63,U_1,U,134,63,online,easy,15751,M,High School Diploma,4,45.0,4,N,3.0,1
15916_46,T_1,T,131,46,offline,hard,15916,F,Matriculation,2,45.0,2,N,1.0,0
3539_154,Y_1,Y,136,154,online,easy,3539,M,High School Diploma,1,30.0,3,N,4.0,1
7046_76,V_4,V,122,76,online,easy,7046,M,Matriculation,1,30.0,2,N,3.0,1
737_161,Z_3,Z,130,161,offline,easy,737,M,Matriculation,3,,1,Y,1.0,0
994_27,T_3,T,134,27,online,easy,994,F,Matriculation,3,31.0,2,N,1.0,1
17981_70,V_4,V,122,70,offline,intermediate,17981,F,Bachelors,2,45.0,2,N,4.0,1
15952_158,Y_1,Y,136,158,online,easy,15952,F,High School Diploma,3,,4,N,4.0,1
13420_173,Z_2,Z,120,173,online,easy,13420,M,High School Diploma,1,,1,N,2.0,1
18221_46,T_1,T,131,46,offline,hard,18221,F,Bachelors,2,44.0,2,Y,2.0,1
2809_138,Y_2,Y,120,138,offline,intermediate,2809,M,High School Diploma,3,20.0,4,N,1.0,0
18193_25,T_3,T,134,25,offline,intermediate,18193,F,High School Diploma,1,44.0,4,N,2.0,1
7044_57,U_1,U,134,57,offline,easy,7044,F,High School Diploma,2,24.0,4,N,2.0,0
4295_138,Y_2,Y,120,138,offline,intermediate,4295,M,Matriculation,1,,4,Y,1.0,1
912_123,Y_4,Y,121,123,online,easy,912,M,Matriculation,2,,2,N,4.0,1
6220_74,V_4,V,122,74,online,easy,6220,M,High School Diploma,3,,2,N,1.0,1
5767_123,Y_4,Y,121,123,online,easy,5767,M,High School Diploma,3,,4,N,3.0,1
12945_87,V_2,V,121,87,offline,easy,12945,F,High School Diploma,1,19.0,2,N,1.0,0
207_7,S_1,S,135,7,offline,intermediate,207,M,High School Diploma,1,47.0,2,N,2.0,0
1423_130,Y_3,Y,135,130,online,easy,1423,M,High School Diploma,2,28.0,2,N,3.0,1
7850_70,V_4,V,122,70,offline,intermediate,7850,M,Matriculation,2,,2,N,2.0,1
19249_9,S_1,S,135,9,offline,hard,19249,M,Bachelors,3,21.0,2,N,1.0,0
15581_156,Y_1,Y,136,156,online,easy,15581,M,Matriculation,3,37.0,4,N,4.0,0
19575_148,Y_2,Y,120,148,online,easy,19575,F,High School Diploma,4,22.0,2,Y,2.0,1
2422_8,S_1,S,135,8,offline,intermediate,2422,M,High School Diploma,1,41.0,2,N,1.0,1
14427_173,Z_2,Z,120,173,online,easy,14427,F,Matriculation,2,43.0,1,N,1.0,1
12642_175,Z_2,Z,120,175,online,easy,12642,F,Matriculation,3,42.0,1,Y,2.0,1
9395_27,T_3,T,134,27,online,easy,9395,M,Matriculation,1,25.0,4,N,2.0,1
7441_140,Y_2,Y,120,140,offline,hard,7441,M,Matriculation,4,,3,N,3.0,1
2128_93,V_2,V,121,93,offline,vary hard,2128,F,Bachelors,3,,2,N,3.0,1
2260_99,V_1,V,133,99,offline,hard,2260,M,High School Diploma,3,29.0,2,N,1.0,1
6391_46,T_1,T,131,46,offline,hard,6391,F,Bachelors,1,43.0,4,N,3.0,1
7456_15,T_4,T,120,15,offline,intermediate,7456,F,Bachelors,1,,4,N,2.0,1
5485_155,Y_1,Y,136,155,online,easy,5485,M,Bachelors,1,26.0,2,N,2.0,1
17361_43,T_1,T,131,43,offline,easy,17361,F,Matriculation,2,27.0,2,N,2.0,0
18470_70,V_4,V,122,70,offline,intermediate,18470,M,Bachelors,2,46.0,2,N,2.0,0
13332_145,Y_2,Y,120,145,online,easy,13332,M,Bachelors,3,,2,N,3.0,0
8857_21,T_3,T,134,21,offline,easy,8857,F,High School Diploma,3,28.0,6,N,2.0,1
3155_20,T_4,T,120,20,online,easy,3155,F,High School Diploma,3,,2,N,2.0,0
15417_150,Y_1,Y,136,150,offline,intermediate,15417,F,Matriculation,4,,6,N,2.0,1
4043_79,V_4,V,122,79,online,easy,4043,M,High School Diploma,3,,2,N,1.0,0
17331_61,U_1,U,134,61,online,easy,17331,M,Masters,3,45.0,3,N,3.0,1
1113_154,Y_1,Y,136,154,online,easy,1113,M,Matriculation,1,30.0,3,N,3.0,1
19832_74,V_4,V,122,74,online,easy,19832,F,Bachelors,1,41.0,2,N,1.0,1
16015_109,X_1,X,134,109,offline,intermediate,16015,M,High School Diploma,3,,2,N,2.0,1
2269_79,V_4,V,122,79,online,easy,2269,F,High School Diploma,4,,2,N,1.0,0
8372_62,U_1,U,134,62,online,easy,8372,M,Matriculation,1,27.0,2,N,2.0,1
14424_177,Z_2,Z,120,177,online,easy,14424,F,Matriculation,2,46.0,1,N,1.0,0
15503_154,Y_1,Y,136,154,online,easy,15503,M,Matriculation,3,,4,N,4.0,1
19334_82,V_3,V,131,82,offline,intermediate,19334,M,High School Diploma,2,,3,N,2.0,1
5139_62,U_1,U,134,62,online,easy,5139,M,High School Diploma,3,22.0,1,N,1.0,1
5455_127,Y_3,Y,135,127,offline,hard,5455,M,High School Diploma,2,,2,N,4.0,1
19871_43,T_1,T,131,43,offline,easy,19871,F,High School Diploma,4,46.0,2,N,2.0,1
10331_29,T_3,T,134,29,online,easy,10331,F,Matriculation,3,41.0,4,N,3.0,1
6728_66,V_4,V,122,66,offline,easy,6728,M,High School Diploma,3,25.0,2,N,2.0,1
8110_26,T_3,T,134,26,offline,intermediate,8110,F,High School Diploma,3,46.0,2,N,1.0,0
12150_34,T_2,T,117,34,offline,intermediate,12150,F,Matriculation,3,43.0,2,N,1.0,0
3954_95,V_1,V,133,95,offline,easy,3954,F,High School Diploma,1,29.0,3,Y,2.0,1
10818_130,Y_3,Y,135,130,online,easy,10818,M,High School Diploma,4,,4,N,4.0,1
2529_124,Y_4,Y,121,124,online,easy,2529,M,Matriculation,3,43.0,4,N,3.0,1
11127_161,Z_3,Z,130,161,offline,easy,11127,F,Matriculation,2,30.0,1,N,1.0,0
8544_61,U_1,U,134,61,online,easy,8544,F,Bachelors,2,43.0,2,N,2.0,0
15045_95,V_1,V,133,95,offline,easy,15045,M,Matriculation,4,32.0,2,N,1.0,0
12106_24,T_3,T,134,24,offline,intermediate,12106,F,Bachelors,1,,2,N,1.0,0
5686_47,T_1,T,131,47,offline,hard,5686,F,High School Diploma,1,,2,N,2.0,0
10630_143,Y_2,Y,120,143,online,easy,10630,M,Bachelors,4,46.0,5,N,2.0,1
1202_33,T_2,T,117,33,offline,intermediate,1202,F,Bachelors,3,,4,N,2.0,0
19809_130,Y_3,Y,135,130,online,easy,19809,M,High School Diploma,1,27.0,2,N,5.0,1
13294_150,Y_1,Y,136,150,offline,intermediate,13294,F,Bachelors,1,,4,N,4.0,1
17239_183,Z_1,Z,136,183,online,easy,17239,F,High School Diploma,3,,1,Y,1.0,1
1075_3,S_2,S,134,3,offline,intermediate,1075,F,Matriculation,1,26.0,2,N,4.0,1
14861_150,Y_1,Y,136,150,offline,intermediate,14861,M,High School Diploma,1,28.0,2,N,3.0,1
16530_46,T_1,T,131,46,offline,hard,16530,F,High School Diploma,1,47.0,2,N,3.0,0
2472_168,Z_3,Z,130,168,online,easy,2472,F,High School Diploma,1,41.0,1,N,2.0,0
9661_109,X_1,X,134,109,offline,intermediate,9661,M,High School Diploma,3,,3,N,1.0,1
14854_149,Y_1,Y,136,149,offline,intermediate,14854,M,Matriculation,3,25.0,2,N,4.0,1
17104_159,Y_1,Y,136,159,online,easy,17104,M,High School Diploma,1,28.0,4,N,3.0,1
5454_102,X_3,X,136,102,offline,hard,5454,M,High School Diploma,4,,2,N,1.0,0
7188_80,V_3,V,131,80,offline,easy,7188,M,Matriculation,1,26.0,2,N,1.0,0
3997_78,V_4,V,122,78,online,easy,3997,M,Matriculation,1,45.0,2,Y,2.0,1
4305_19,T_4,T,120,19,online,easy,4305,F,Matriculation,4,,4,N,4.0,1
17214_62,U_1,U,134,62,online,easy,17214,M,Matriculation,1,,4,N,3.0,0
7341_101,X_3,X,136,101,offline,intermediate,7341,M,High School Diploma,1,43.0,2,N,2.0,1
10225_24,T_3,T,134,24,offline,intermediate,10225,F,Matriculation,3,,2,N,1.0,0
10754_40,T_2,T,117,40,online,easy,10754,F,High School Diploma,3,,6,N,1.0,1
20049_36,T_2,T,117,36,offline,intermediate,20049,F,High School Diploma,2,30.0,4,N,2.0,1
16249_98,V_1,V,133,98,offline,hard,16249,M,High School Diploma,4,48.0,2,N,2.0,1
4805_113,Y_4,Y,121,113,offline,intermediate,4805,M,High School Diploma,2,,2,N,4.0,1
4879_29,T_3,T,134,29,online,easy,4879,F,High School Diploma,4,,4,N,1.0,0
1084_22,T_3,T,134,22,offline,intermediate,1084,F,High School Diploma,3,,4,N,1.0,0
16045_46,T_1,T,131,46,offline,hard,16045,F,High School Diploma,3,,2,N,1.0,1
8873_53,U_2,U,122,53,online,easy,8873,M,High School Diploma,3,27.0,2,N,2.0,1
6043_76,V_4,V,122,76,online,easy,6043,M,Matriculation,1,,4,N,4.0,1
7275_10,T_4,T,120,10,offline,easy,7275,M,High School Diploma,3,29.0,2,N,1.0,1
9478_103,X_3,X,136,103,offline,hard,9478,M,Matriculation,1,23.0,2,N,4.0,1
11422_21,T_3,T,134,21,offline,easy,11422,F,High School Diploma,1,,8,N,2.0,1
19315_64,U_1,U,134,64,online,easy,19315,F,Bachelors,3,49.0,2,N,5.0,1
8298_28,T_3,T,134,28,online,easy,8298,F,High School Diploma,3,46.0,2,N,1.0,0
12313_57,U_1,U,134,57,offline,easy,12313,M,High School Diploma,1,,2,N,1.0,0
6957_15,T_4,T,120,15,offline,intermediate,6957,F,Bachelors,2,44.0,2,Y,1.0,0
18684_140,Y_2,Y,120,140,offline,hard,18684,M,High School Diploma,2,43.0,2,N,3.0,0
12822_40,T_2,T,117,40,online,easy,12822,F,High School Diploma,4,45.0,2,N,1.0,1
12490_87,V_2,V,121,87,offline,easy,12490,M,High School Diploma,1,25.0,2,N,1.0,0
12574_41,T_2,T,117,41,online,easy,12574,F,High School Diploma,2,,2,N,1.0,1
2184_11,T_4,T,120,11,offline,intermediate,2184,F,High School Diploma,3,,2,N,1.0,0
633_66,V_4,V,122,66,offline,easy,633,M,High School Diploma,3,,3,N,4.0,1
5120_59,U_1,U,134,59,offline,intermediate,5120,M,High School Diploma,4,45.0,2,N,2.0,1
2409_150,Y_1,Y,136,150,offline,intermediate,2409,M,High School Diploma,2,25.0,4,N,3.0,1
15613_154,Y_1,Y,136,154,online,easy,15613,M,Matriculation,1,,2,N,4.0,1
8655_145,Y_2,Y,120,145,online,easy,8655,M,Matriculation,1,,3,Y,5.0,0
6227_113,Y_4,Y,121,113,offline,intermediate,6227,M,Matriculation,1,30.0,2,N,2.0,1
12953_62,U_1,U,134,62,online,easy,12953,M,High School Diploma,3,,3,N,1.0,1
4256_110,X_1,X,134,110,offline,hard,4256,F,High School Diploma,3,51.0,2,N,4.0,1
1983_24,T_3,T,134,24,offline,intermediate,1983,F,Matriculation,2,,2,N,1.0,1
19999_68,V_4,V,122,68,offline,intermediate,19999,F,No Qualification,1,,4,N,3.0,0
18188_67,V_4,V,122,67,offline,easy,18188,M,High School Diploma,2,45.0,2,N,4.0,1
4416_116,Y_4,Y,121,116,offline,hard,4416,F,Matriculation,3,48.0,2,N,5.0,0
11845_62,U_1,U,134,62,online,easy,11845,M,Masters,1,,2,N,2.0,1
10777_154,Y_1,Y,136,154,online,easy,10777,M,Matriculation,3,30.0,2,N,4.0,1
17341_109,X_1,X,134,109,offline,intermediate,17341,F,High School Diploma,3,44.0,1,N,3.0,1
10655_150,Y_1,Y,136,150,offline,intermediate,10655,M,Matriculation,2,,4,N,3.0,1
14710_151,Y_1,Y,136,151,offline,hard,14710,M,High School Diploma,1,25.0,6,N,1.0,0
166_155,Y_1,Y,136,155,online,easy,166,M,Matriculation,2,24.0,3,Y,5.0,1
8578_149,Y_1,Y,136,149,offline,intermediate,8578,F,Bachelors,1,25.0,2,N,4.0,1
640_150,Y_1,Y,136,150,offline,intermediate,640,M,High School Diploma,3,,14,N,4.0,1
8105_102,X_3,X,136,102,offline,hard,8105,M,High School Diploma,2,26.0,2,N,2.0,0
8978_31,T_3,T,134,31,online,easy,8978,F,High School Diploma,1,39.0,2,N,1.0,1
11801_169,Z_3,Z,130,169,online,easy,11801,F,High School Diploma,4,43.0,1,N,1.0,1
14246_175,Z_2,Z,120,175,online,easy,14246,F,High School Diploma,3,43.0,1,N,2.0,1
4219_128,Y_3,Y,135,128,offline,hard,4219,M,High School Diploma,3,,2,N,4.0,0
10186_96,V_1,V,133,96,offline,easy,10186,F,Matriculation,3,,4,N,2.0,0
5116_91,V_2,V,121,91,offline,intermediate,5116,F,Matriculation,2,,4,Y,2.0,0
1387_46,T_1,T,131,46,offline,hard,1387,F,High School Diploma,1,30.0,2,N,2.0,1
9118_86,V_3,V,131,86,offline,vary hard,9118,F,High School Diploma,1,33.0,2,Y,2.0,0
8579_80,V_3,V,131,80,offline,easy,8579,F,Matriculation,3,,2,Y,2.0,0
16304_153,Y_1,Y,136,153,offline,hard,16304,F,High School Diploma,1,30.0,4,N,3.0,0
9311_31,T_3,T,134,31,online,easy,9311,F,High School Diploma,2,,2,N,1.0,1
14266_172,Z_2,Z,120,172,offline,easy,14266,M,Matriculation,2,45.0,1,Y,1.0,0
10727_22,T_3,T,134,22,offline,intermediate,10727,F,Matriculation,2,46.0,2,N,1.0,1
11694_131,Y_3,Y,135,131,online,easy,11694,M,Bachelors,3,26.0,4,N,4.0,1
1119_13,T_4,T,120,13,offline,intermediate,1119,F,Bachelors,3,,2,N,2.0,1
11953_22,T_3,T,134,22,offline,intermediate,11953,F,High School Diploma,3,30.0,2,N,2.0,1
17034_158,Y_1,Y,136,158,online,easy,17034,F,Matriculation,3,43.0,4,N,5.0,1
7910_167,Z_3,Z,130,167,online,easy,7910,F,Matriculation,3,,1,Y,1.0,1
6227_114,Y_4,Y,121,114,offline,intermediate,6227,M,Matriculation,1,30.0,2,N,2.0,0
1427_116,Y_4,Y,121,116,offline,hard,1427,F,Matriculation,1,45.0,3,N,4.0,1
6576_74,V_4,V,122,74,online,easy,6576,F,Bachelors,4,46.0,2,N,4.0,1
9669_53,U_2,U,122,53,online,easy,9669,M,High School Diploma,2,27.0,3,Y,2.0,1
7358_155,Y_1,Y,136,155,online,easy,7358,M,Matriculation,3,29.0,2,N,3.0,1
437_134,Y_3,Y,135,134,online,easy,437,M,High School Diploma,1,33.0,2,N,3.0,1
7377_151,Y_1,Y,136,151,offline,hard,7377,M,High School Diploma,1,28.0,6,Y,4.0,1
3806_157,Y_1,Y,136,157,online,easy,3806,M,High School Diploma,4,31.0,2,N,3.0,1
5594_113,Y_4,Y,121,113,offline,intermediate,5594,M,Matriculation,2,,4,N,4.0,1
15703_151,Y_1,Y,136,151,offline,hard,15703,M,High School Diploma,2,31.0,2,N,1.0,1
9664_126,Y_3,Y,135,126,offline,intermediate,9664,M,Matriculation,1,25.0,2,N,4.0,1
2546_113,Y_4,Y,121,113,offline,intermediate,2546,M,High School Diploma,1,,4,Y,5.0,1
5827_81,V_3,V,131,81,offline,intermediate,5827,F,High School Diploma,3,,3,N,1.0,0
13690_39,T_2,T,117,39,online,easy,13690,F,Bachelors,2,47.0,2,N,4.0,1
7260_170,Z_2,Z,120,170,offline,easy,7260,F,Matriculation,3,29.0,1,N,1.0,0
3710_46,T_1,T,131,46,offline,hard,3710,F,High School Diploma,3,42.0,2,N,3.0,1
20017_47,T_1,T,131,47,offline,hard,20017,F,High School Diploma,3,52.0,2,N,2.0,0
5006_111,X_1,X,134,111,offline,hard,5006,F,Matriculation,3,23.0,2,N,3.0,1
18893_86,V_3,V,131,86,offline,vary hard,18893,F,High School Diploma,3,,7,N,2.0,0
701_21,T_3,T,134,21,offline,easy,701,F,Matriculation,3,,2,N,1.0,1
8057_82,V_3,V,131,82,offline,intermediate,8057,M,Matriculation,3,,3,N,1.0,0
